"MapoticID";"Longitude";"Latitude";"Name";"Category";"Rating";"Image URL";"Import ID";"Description";"Address";"Web";"E-mail";"Phone number";"Description";"Refreshment";"Diving";"Entrance";"Accessibility/parking";"Link";"Nudist beach";"Video";"Dog swimming"
"202754";"16.5900316";"49.2172952";"Funpark Brno";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202754/80f8bde1-451e-4639-b432-bb7d4efe29cd.jpg";"swimplaces:68";"";"";"";"";"";"Platí se vstupné.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"http://www.koupalistebrno.cz/";"Not suitable for nudists";"";""
"202755";"16.5864911";"49.2009674";"Koupaliště Kraví hora";"Swimming pool";"4.142857142857143";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202755/9e2eeed0-5ac2-4516-ad90-2bcba8c5d7fb.jpg";"swimplaces:69";"";"";"";"";"";"Platí se vstupné.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"http://www.kravihora-brno.cz/";"Not suitable for nudists";"";""
"202756";"13.69993";"50.2449814";"Pnětluky - vodní nádrž";"Dam";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202756/ca668c9b-8a20-43a7-a30a-204fbea737e1.jpg";"swimplaces:70";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202757";"13.7310704";"50.2669869";"Konětopy - požární nádrž";"Dam";"2.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202757/0ca35296-2206-463b-8e5f-ede698ba350d.jpg";"swimplaces:71";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202758";"12.3542979";"49.8847805";"Tirschenreuth";"Swimming pool";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202758/38b27e64-1b89-4dd3-88be-8b8d848d917f.jpg";"swimplaces:72";"";"";"";"";"";"Bazény, tobogán, 10m můstek.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202759";"15.1943925";"49.8542989";"Pastvičák";"Lake (pond)";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202759/bac4f5f5-5acd-4079-8810-f1fb74c1a50c.jpg";"swimplaces:73";"";"";"";"";"";"Skvělá nezelená voda - rašeliništní, čistý rybník v lese.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202760";"18.4501651";"49.7314035";"Žermanická přehrada";"Dam";"4.6";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202760/fdbd287b-40ce-4552-901f-3da52a02a95f.jpg";"swimplaces:74";"";"";"";"";"";"";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202761";"18.1443503";"49.8257638";"Koupaliště Vřesina";"Swimming pool";"4.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202761/1581bc5a-ae7b-4bd8-8ede-e9018924f432.jpg";"swimplaces:75";"";"";"";"";"";"Největší koupaliště ve střední Evropě.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"202762";"14.0685942";"50.5221476";"Píšťany";"Sand quarry";"3.6666666666666665";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202762/b96f373f-46d9-4a72-9d09-b21aeb5492dc.jpg";"swimplaces:76";"";"";"";"";"";"Tři kilometry ode Litoměřic.Dodnes je zachováno několik ostrůvků.Většina areálů je soukromá.Vstup je zadarmo.Je tu restaurace,kotviště pro lodě.Možnost pronajmout si jachty i lodě nebo vrtulník.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Suitable for nudists";"";""
"202763";"14.96812";"49.9144";"Koupaliště Bohouňovice";"Swimming pool";"1.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202763/f5771837-9843-44a6-b8ed-89091a78677b.jpg";"swimplaces:77";"";"";"";"";"";"V létě koupaliště, občerstvení, občas i kulturní program - disko, koncerty.";"No restaurant";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"202764";"14.8249772";"50.8595372";"Kristýna";"Lake (pond)";"4.333333333333333";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202764/image-74a3d5a5-266a-4969-bc1b-989c0a46fd4c_MUQKro8.jpg";"swimplaces:78";"";"";"";"";"";"Přírodní koupaliště, písčitá pláž.";"No restaurant";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202766";"15.7964947";"50.1648478";"Opaťák";"Sand quarry";"4.857142857142857";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202766/img_7171_2048x1536.jpg";"swimplaces:79";"";"";"";"";"";"Perfektní místo ke koupaní. Stará pískovna.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Suitable for nudists";"";""
"202767";"14.3060448";"50.438931";"Pískovna Dobříň";"Sand quarry";"4.535714285714286";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202767/image-8a7cb43a-1476-4468-861f-b04dce57fcbd_2048x1365.jpg";"swimplaces:80";"";"";"";"";"";"Pískovna, částečně stále funkční z jedné strany. Ze předu velká pláž. Kolem jsou další malé, schované pod vysokým břehem.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202768";"14.6476939";"50.5831713";"Máchovo jezero";"Lake (pond)";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202768/14b9e3fd-a601-41ff-8548-f97af1e874c5.jpg";"swimplaces:81";"";"";"";"";"";"Hodně lidí,písečná pláž a uprostřed dva ostrůvky.Splavská pláž je za stovku, děti osmdesát.Hlavní pláž za čtyřicet, děti za polovic.Je tu občerstvení. Krásné koupání blízko Starých splavů ideální pro rodiny s dětmi .";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"http://www.machovojezero.cz/";"Not suitable for nudists";"";""
"202769";"17.2245028";"49.626547";"Koupaliště Poděbrady";"Swimming pool";"3.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202769/2df7c6a1-f486-43e5-b72e-398c86fcf4de.jpg";"swimplaces:82";"";"";"";"";"";"Jedná se o přírodní koupaliště - rybník s možností občerstvení.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Suitable for nudists";"";""
"202770";"13.4124401";"50.2199418";"Městké koupaliště Podbořany";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202770/53f063e3-0383-46a2-a4ef-39c0e91225c0.jpg";"swimplaces:83";"";"";"";"";"";"Po rekonstrukci, volejbal a dětské brouzdaliště.";"No restaurant";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"202771";"17.4828532";"49.5566655";"Výkleky";"Quarry";"4.36";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202771/fe72d862-7f5d-4e78-b706-0e61a2558e0e_d6B63oh.jpg";"swimplaces:84";"";"";"";"";"";"Zatopený kamenolom s křišťálovou vodou. Je zde parkoviště. Hloubka až kolem 30m. Koupání je zdarma.";"Restaurant on site";"Suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202772";"17.658849";"49.9453822";"Lom Šífr";"Quarry";"4.111111111111111";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202772/01c18bd9-e655-49ad-a483-973327cff000.jpg";"swimplaces:85";"";"";"";"";"";"Zatopený kamenolom ve Svobodných Heřmanicích. Vhodné i pro potápění.";"No restaurant";"Suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202773";"17.2667315";"49.636915";"Pískovna Hlušovice";"Sand quarry";"1.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202773/fc0c8d4e-5856-42f7-8e73-18ce61997683.jpg";"swimplaces:86";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202774";"17.1320632";"49.6712553";"Pískovna Náklo";"Sand quarry";"4.2";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202774/2b67915d-138c-4ca7-b3e3-7e865ef37922.jpg";"swimplaces:87";"";"";"";"";"";"Leží asi 10 km od Litovle. Rozlohu má kolem sta hektarů a hloubku 25 metrů. Travnaté i písčité pláže. Najdete tu i stánky s občerstvením.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202775";"16.1227801";"50.6136263";"Adršpašské jezero";"Lake (pond)";"4.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202775/f4f79262-ea5e-402a-86c8-959af58695bc.jpg";"swimplaces:88";"";"";"";"";"";"Zakázané koupání ve skalách.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202776";"17.1657088";"49.6602001";"Hynkovský rybník";"Lake (pond)";"1.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202776/2b049505-06e0-4d13-8f2d-528fbf7d7f68.jpg";"swimplaces:89";"";"";"";"";"";"";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202777";"17.2443619";"49.598879";"Krytý a venkovní bazén Olomouce";"Swimming pool";"3.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202777/cc8ce8e0-3e7a-4889-bc0a-54c4dc4c5330.jpg";"swimplaces:90";"";"";"";"";"";"Placený vstup, tobogány";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202778";"17.2980061";"49.4163229";"Donbas";"Lake (pond)";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202778/11605e5a-dd60-4e6f-9ef7-06814a98ac9e.jpg";"swimplaces:91";"";"";"";"";"";"Tovačovské Annínské jezero ";"No restaurant";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202779";"16.7156985";"48.878535";"Můšovská jezera";"Dam";"1.2";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202779/ae3f640a-a3aa-48cf-b9be-53265e29f723.jpg";"swimplaces:92";"";"";"";"";"";"Pálava - kraj vinných sklípků";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202780";"14.6564486";"49.5705274";"Lom Miličín";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202780/70870f3a-0497-4e3c-884b-439f66fc8416.jpg";"swimplaces:93";"";"";"";"";"";"Krásná lokalita pro plavce i potápěče";"No restaurant";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202781";"15.4957011";"50.4653067";"Rumchalpa";"Quarry";"2.3333333333333335";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202781/237e451f-3460-4171-ae51-c63906bf3002.jpg";"swimplaces:94";"";"";"";"";"";"Zatopený kamenolom.";"Restaurant on site";"Suitable for diving";"Entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202782";"13.7476733";"50.6431363";"Barbora";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202782/89e29a20-4434-41f5-ba30-e161ac84a614.jpg";"swimplaces:95";"";"";"";"";"";"Zatopený povrchový hnědouhelný lom.";"Restaurant on site";"Suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202783";"17.128819";"50.284641";"Arcibiskupský lom";"Quarry";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202783/88d2c311-541f-48d4-85f1-653138d66725.jpg";"swimplaces:96";"";"";"";"";"";"Skrytý a málo navštěvovaný lom";"No restaurant";"Suitable for diving";"No entrance fee";"";"http://www.rychleby.cz/index.php?id=lomy.html";"Not suitable for nudists";"";""
"202784";"16.3412004";"49.1569616";"Koupaliště Zbyšov";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202784/3992f9ea-0741-424f-9798-9c3bd7a337e7.jpg";"swimplaces:97";"";"";"";"";"";"Placený vstup.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"http://www.mestozbysov.cz/fotoalbum13/index.html";"Not suitable for nudists";"";""
"202785";"15.8647167";"49.2135125";"Koupaliště Třebíč";"Swimming pool";"2.8333333333333335";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202785/651500e4-b39b-428f-adbc-3bfcbfce8853.jpg";"swimplaces:98";"";"";"";"";"";"Placený vstup.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"http://www.bazenlaguna.cz/";"Not suitable for nudists";"";""
"202786";"14.276047";"49.6772263";"Holubov ";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202786/7815fbd5-44f6-4812-aac1-6a0012cf25a7.jpg";"swimplaces:100";"";"";"";"";"";"Holubov u restaurace, přírodní koupaliště.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202787";"16.3153815";"49.1061586";"Plavecký bazén Nová Ves";"Swimming pool";"";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202787/f696adc4-e729-40b3-a5df-801b89e71204.jpg";"swimplaces:101";"";"";"";"";"";"Krytý bazén. Placený vstup.";"Restaurant on site";"Not suitable for diving";"Entrance fee";"";"";"Not suitable for nudists";"";""
"202788";"13.610259";"49.2734734";"Lom Rabí";"Quarry";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202788/c301d1f2-9d72-4192-9d88-5258f50e52f7.jpg";"swimplaces:102";"";"";"";"";"";"Skvělá koupačka v bývalém lomu zhruba 1 km od městečka Rabí směrem po hlavní silnici na Sušici, parkování podel silnice bezproblémové, vstup na vlastní nebezpečí, dírou v plotě, krásná štěrkovo-kameninová plážička -(vápanec) voda nádherně průzračná, čistá a teplá.";"No restaurant";"Suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202789";"14.444889";"49.049656";"Hluboká nad Vltavou";"Swimming pool";"4.5";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202789/ada51944-c51c-4eda-8f36-8834f0099b34.jpg";"swimplaces:104";"";"";"";"";"";"Venkovní aquapark";"Restaurant on site";"Not suitable for diving";"Entrance fee";"Very close";"http://mu.hluboka.cz/docs/cz/koupalisten.xml";"Not suitable for nudists";"";""
"202790";"15.0590804";"50.8260429";"Přehrada Fojtka (Mníšecká přehrada)";"Swimming pool";"4.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202790/70d661a7-9e8c-4da7-9acc-3f72b25c476a.jpg";"swimplaces:105";"";"";"";"";"";"Čistá, ale studenější voda, travnaté pláže, nudistická pláž, rychlé občerstvení na hlavní přední pláži.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"";"";"Not suitable for nudists";"";""
"202791";"12.8457269";"50.236809";"Koupaliště Rolava";"Swimming pool";"3.6666666666666665";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202791/cb206c97-add1-4685-99a6-925361d07db6.jpg";"swimplaces:106";"";"";"";"";"";"Po rekonstrukci, dětské brouzdaliště, hospoda, pláž, bruslařská dráha.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"http://www.koupaliste-rolava.cz/cs/";"Not suitable for nudists";"";""
"202792";"12.779409024567723";"50.251680745190505";"Jimlíkov";"Quarry";"4.166666666666667";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202792/040bed13-7e9d-4933-9e63-d55616b53eec.jpg";"swimplaces:107";"";"";"";"";"";"Zatopený kaolinový důl, originální bahýnko.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202793";"12.8531441";"50.2461615";"Sedlecký lom";"Quarry";"3.6666666666666665";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202793/0d19a277-71fe-47d6-a07b-46d24743028f.jpg";"swimplaces:108";"";"";"";"";"";"Zatopený kaolinový lom.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202794";"12.9118898";"50.1044606";"Nový rybník";"Lake (pond)";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202794/0b5f74a4-c49d-4ad4-8e05-d7baf1cbfec1.jpg";"swimplaces:109";"";"";"";"";"";"Kdysi neznámé místo s lesním klidem.";"No restaurant";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202795";"12.9051736";"50.1954146";"Kolovák";"Lake (pond)";"3.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202795/e2508331-eb23-47d9-ac39-16c5f6e41a42.jpg";"swimplaces:110";"";"";"";"";"";"Rybník kousek od letiště, znaj ho hlavně místní.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
"202796";"12.8297713";"50.2810265";"Děpoltovický rybník";"Lake (pond)";"5.0";"https://media.mapotic.com/cdn-cgi/image/metadata=none,width=900,height=900/media/image/geo/2941/202796/70898536-3371-4365-87dc-b309f3d53ae7.jpg";"swimplaces:111";"";"";"";"";"";"Restaurace nedaleko.";"Restaurant on site";"Not suitable for diving";"No entrance fee";"Very close";"";"Not suitable for nudists";"";""
